deposit_number,axn,registry_title,observed_body_subject,work_locus,identity_status,restoration_status,conflict_status,severity,evidence,recommendation,projection_status,repair_priority,bibliographic_type_status,registry_content_type,recommended_content_type,creator_role_status,registry_creator,observed_byline,title_status,version_identity_status,registry_version,observed_body_version,manifestation_status,date_status,body_declaration_status,review_status,canonical_match_basis,audit_snapshot_commit,audit_date,oai_recommendation,license_status,batch_action,audit_history,registration_disposition,registration_disposition_reason,lifecycle_state,lifecycle_note,lifecycle_basis,lifecycle_confidence,lifecycle_status,standing_basis,relations,defect_codes,migration_provenance
619,AXN:01D6,"ASSEMBLY SUBSTRATE GOVERNANCE PROTOCOL Procedures for Witness Membership, Review, and Status in the Assembly Chorus","ASSEMBLY SUBSTRATE GOVERNANCE PROTOCOL — Procedures for Witness Membership, Review, and Status in the Assembly Chorus",INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,"Catalog creator is TACHYON (Claude/Anthropic). Canonical body data/texts/AXN-01D6-text.md names Lee Sharks (MANUS, Tier 0) and declares March 2026 · v1.0 · Assembly-Ratified.",Set Lee Sharks as author/operator; record TACHYON and other Assembly witnesses as contributors only where supported. Expose RATIFIED lifecycle and v1.0.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,ACCURATE_OR_COMPATIBLE,Specification,Governance protocol / specification,BYLINE_CONFLICT_OR_ROLE_COLLAPSE,TACHYON (Claude/Anthropic),"Lee Sharks (MANUS, Tier 0)",MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,"Registry subject and canonical body subject identify the same work; listed conflicts concern metadata, role, lifecycle, title, license, or date presentation.",055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose complete title, role-qualified creators, lifecycle/version standing, license, date roles, and the audit capsule in OAI.",NOT_AUDITED,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,Material registry/body conflict must be corrected or explicitly declared before unqualified harvest.,ACTIVE,RATIFIED,BODY_DECLARATION,PROVISIONAL,ACTIVE,"[""legacy lifecycle basis: BODY_DECLARATION"", ""legacy lifecycle confidence: PROVISIONAL""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""RATIFIED"", ""lifecycle_state_legacy"": ""ACTIVE"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
620,AXN:01D7,"THE TRIVIALLY TRUE ASSERTION Crisis Discourse, the Refusal Cascade, and the Narcissistic Commander Problem in Nuclear De","THE TRIVIALLY TRUE ASSERTION — Crisis Discourse, the Refusal Cascade, and the Narcissistic Commander Problem in Nuclear Deterrence Theory",INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,Catalog title truncates mid-word and creator is Nobel Glas alone. Canonical body data/texts/AXN-01D7-text.md credits Dr. Orin Trace · Nobel Glas · Rex Fraction and presents a structured scholarly crisis-discourse analysis.,"Restore the complete title, model all three authors, and type as scholarly/theoretical analysis rather than generic archive work.",REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,TOO_GENERIC,Archive work,Scholarly/theoretical analysis,ROLE_COLLAPSE,Nobel Glas,Dr. Orin Trace · Nobel Glas · Rex Fraction,CONFLICT,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,"Registry subject and canonical body subject identify the same work; listed conflicts concern metadata, role, lifecycle, title, license, or date presentation.",055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose complete title, role-qualified creators, lifecycle/version standing, license, date roles, and the audit capsule in OAI.",NOT_AUDITED,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,Material registry/body conflict must be corrected or explicitly declared before unqualified harvest.,UNDETERMINED,NO_LIFECYCLE_DEFECT_OBSERVED,NO_DEFECT_OBSERVED,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: NO_DEFECT_OBSERVED"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""NO_LIFECYCLE_DEFECT_OBSERVED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
621,AXN:01D8,GRAVITY WELL PROTOCOL Governed Continuity for AI-Mediated Content,GRAVITY WELL PROTOCOL — Governed Continuity for AI-Mediated Content,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,SUSPECTED,P3,"Catalog and body identify the same specification. Canonical body data/texts/AXN-01D8-text.md declares Specification v1.0 — Assembly Synthesis, April 2026, but no individual byline in the inspected front matter; catalog assigns Lee Sharks.",Retain identity and type. Add Assembly Synthesis as a contributor/production role and mark the individual author assignment as needing provenance confirmation rather than assuming the synthesis label is a byline.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R3,ACCURATE_OR_COMPATIBLE,Specification,Protocol specification,CONTRIBUTORS_UNMODELED,Lee Sharks,Assembly Synthesis (production declaration),MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,"Registry subject and canonical body subject identify the same work; listed conflicts concern metadata, role, lifecycle, title, license, or date presentation.",055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose complete title, role-qualified creators, lifecycle/version standing, license, date roles, and the audit capsule in OAI.",NOT_AUDITED,PRIOR_BATCH_ROW,[],HARVEST,Legacy non-blocking harvest adjudication.,UNDETERMINED,NO_LIFECYCLE_DEFECT_OBSERVED,NO_DEFECT_OBSERVED,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: NO_DEFECT_OBSERVED"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""NO_LIFECYCLE_DEFECT_OBSERVED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
622,AXN:01D9,Immanent Execution: Operative Documents in AI-Mediated Retrieval,Immanent Execution: Operative Documents in AI-Mediated Retrieval,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,OK,"Catalog and canonical body data/texts/AXN-01D9-text.md agree on title, Lee Sharks, April 2026, and scholarly-paper identity.",Retain.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R3,ACCURATE_OR_COMPATIBLE,Scholarly essay,Scholarly essay,NO_MATERIAL_CONFLICT_OBSERVED,,,MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,"Registry subject and canonical body subject identify the same work; listed conflicts concern metadata, role, lifecycle, title, license, or date presentation.",055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose complete title, role-qualified creators, lifecycle/version standing, license, date roles, and the audit capsule in OAI.",NOT_AUDITED,PRIOR_BATCH_ROW,[],HARVEST,Legacy non-blocking harvest adjudication.,UNDETERMINED,NO_LIFECYCLE_DEFECT_OBSERVED,NO_DEFECT_OBSERVED,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: NO_DEFECT_OBSERVED"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""NO_LIFECYCLE_DEFECT_OBSERVED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
623,AXN:01DA,SEMANTIC INFRASTRUCTURE From Tim Berners-Lee to the Semantic Economy: Bridging Technical and Political-Economic Framewor,SEMANTIC INFRASTRUCTURE — From Tim Berners-Lee to the Semantic Economy: Bridging Technical and Political-Economic Frameworks,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,"Catalog title truncates at 'Framewor'. Canonical body data/texts/AXN-01DA-text.md supplies the complete title and confirms EA-SE-INFRA-01 v1.0, Lee Sharks, theoretical-paper form, and CC BY 4.0.",Restore the complete title; retain creator and theoretical-paper type.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,ACCURATE_OR_COMPATIBLE,Theoretical paper,Theoretical paper,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,CONFLICT,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,"Registry subject and canonical body subject identify the same work; listed conflicts concern metadata, role, lifecycle, title, license, or date presentation.",055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose complete title, role-qualified creators, lifecycle/version standing, license, date roles, and the audit capsule in OAI.",NOT_AUDITED,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,Material registry/body conflict must be corrected or explicitly declared before unqualified harvest.,UNDETERMINED,NO_LIFECYCLE_DEFECT_OBSERVED,NO_DEFECT_OBSERVED,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: NO_DEFECT_OBSERVED"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""NO_LIFECYCLE_DEFECT_OBSERVED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
624,AXN:01DB,"THE FUTURE AS META-LEVEL Gödel, Incompleteness, and the Temporal Structure of Semantic Autonomy","THE FUTURE AS META-LEVEL — Gödel, Incompleteness, and the Temporal Structure of Semantic Autonomy",INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,OK,"Catalog and canonical body data/texts/AXN-01DB-text.md agree on title subject, Lee Sharks, theoretical-paper form, and EA-NH-GODEL-01 v1.0.",Retain.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R3,ACCURATE_OR_COMPATIBLE,Theoretical paper,Theoretical paper,NO_MATERIAL_CONFLICT_OBSERVED,,,MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,"Registry subject and canonical body subject identify the same work; listed conflicts concern metadata, role, lifecycle, title, license, or date presentation.",055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose complete title, role-qualified creators, lifecycle/version standing, license, date roles, and the audit capsule in OAI.",NOT_AUDITED,PRIOR_BATCH_ROW,[],HARVEST,Legacy non-blocking harvest adjudication.,UNDETERMINED,NO_LIFECYCLE_DEFECT_OBSERVED,NO_DEFECT_OBSERVED,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: NO_DEFECT_OBSERVED"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""NO_LIFECYCLE_DEFECT_OBSERVED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
625,AXN:01DE,"id: EA-LOGOS-02 title: ""Prolegomena to the Historical Logos: A Foundational Field Statement for the Discipline of Logoti",Prolegomena to the Historical Logos: A Foundational Field Statement for the Discipline of Logotic Transmission,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,"Catalog title contains YAML/front-matter syntax and truncates. Canonical body data/texts/AXN-01DE-text.md declares title, Johannes Sigil, DOI 10.5281/zenodo.19431129, status RATIFIED, type FOUNDATIONAL_FIELD_STATEMENT, license CC BY-SA 4.0, date 2026-04-05.","Use the clean title; expose RATIFIED lifecycle, foundational-field-statement type, DOI, and body-declared CC BY-SA 4.0. Remove YAML contamination only from canonical title while preserving it as repair history.",REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,HYBRID_UNDERDESCRIBED,Scholarly essay,Foundational field statement / prolegomenon,NO_MATERIAL_CONFLICT_OBSERVED,Johannes Sigil,Johannes Sigil,CONFLICT,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,"Registry subject and canonical body subject identify the same work; listed conflicts concern metadata, role, lifecycle, title, license, or date presentation.",055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose complete title, role-qualified creators, lifecycle/version standing, license, date roles, and the audit capsule in OAI.",CONFLICT,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,Material registry/body conflict must be corrected or explicitly declared before unqualified harvest.,ACTIVE,RATIFIED,BODY_DECLARATION,PROVISIONAL,ACTIVE,"[""legacy lifecycle basis: BODY_DECLARATION"", ""legacy lifecycle confidence: PROVISIONAL""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""RATIFIED"", ""lifecycle_state_legacy"": ""ACTIVE"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
626,AXN:01DF,"id: EA-LOGOS-01 title: ""The Word That Became Text: The Slavonic Josephus, the Grammar of Incarnation, and the Doctrine o","The Word That Became Text: The Slavonic Josephus, the Grammar of Incarnation, and the Doctrine of the Sapphic Logos",INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,"Catalog title contains YAML/front-matter syntax and truncates; creator is Johannes Sigil alone; type Specification; license CC-BY-4.0. Canonical body data/texts/AXN-01DF-text.md declares Johannes Sigil & Rebekah Cranes, status RATIFIED, type DOCTRINAL_SPECIFICATION, license CC BY-SA 4.0, DOI 10.5281/zenodo.19431121.",Use the clean complete title; model both authors; expose RATIFIED lifecycle and doctrinal-specification type; reconcile license to CC BY-SA 4.0 or document an authorized later change.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,ACCURATE_OR_COMPATIBLE,Specification,Doctrinal specification,ROLE_COLLAPSE,Johannes Sigil,Johannes Sigil & Rebekah Cranes,CONFLICT,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,"Registry subject and canonical body subject identify the same work; listed conflicts concern metadata, role, lifecycle, title, license, or date presentation.",055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose complete title, role-qualified creators, lifecycle/version standing, license, date roles, and the audit capsule in OAI.",CONFLICT,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,Material registry/body conflict must be corrected or explicitly declared before unqualified harvest.,ACTIVE,RATIFIED,BODY_DECLARATION,PROVISIONAL,ACTIVE,"[""legacy lifecycle basis: BODY_DECLARATION"", ""legacy lifecycle confidence: PROVISIONAL""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""RATIFIED"", ""lifecycle_state_legacy"": ""ACTIVE"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
627,AXN:01E0,SOIL MANTLE SPECIFICATION Assembly Substrate Governance Protocol — Appendix S,"SOIL MANTLE SPECIFICATION — Assembly Substrate Governance Protocol, Appendix S",INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,Catalog lists a generic specification with no lifecycle qualification. Canonical body data/texts/AXN-01E0-text.md declares Status: GENERATED — pending Assembly quorum (≥4/7) and records a negotiation/acceptance statement.,Expose GENERATED / pending-quorum lifecycle so the record is not harvested as ratified governance. Retain Lee Sharks and specification type.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,ACCURATE_OR_COMPATIBLE,Specification,Governance specification / appendix,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,"Lee Sharks (MANUS, Tier 0)",MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,"Registry subject and canonical body subject identify the same work; listed conflicts concern metadata, role, lifecycle, title, license, or date presentation.",055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose complete title, role-qualified creators, lifecycle/version standing, license, date roles, and the audit capsule in OAI.",NOT_AUDITED,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,Material registry/body conflict must be corrected or explicitly declared before unqualified harvest.,PENDING,GENERATED_PENDING_QUORUM,BODY_DECLARATION,PROVISIONAL,DRAFT_PENDING,"[""legacy lifecycle basis: BODY_DECLARATION"", ""legacy lifecycle confidence: PROVISIONAL""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""GENERATED_PENDING_QUORUM"", ""lifecycle_state_legacy"": ""PENDING"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
628,AXN:01E1,"INTEGRITY LOCK: CAESURA FULFILLMENT PAIR φ(A, B) = TRUE ∧ φ(B, A) = TRUE","INTEGRITY LOCK: CAESURA FULFILLMENT PAIR — φ(A, B) = TRUE ∧ φ(B, A) = TRUE",INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,"Canonical body data/texts/AXN-01E1-text.md declares Status: GENERATED and License: CC BY-SA 4.0. Catalog exposes Short work, CC-BY-4.0, and no lifecycle standing.","Expose GENERATED lifecycle, type as integrity-lock/certificate relation object, and reconcile the body-declared CC BY-SA 4.0 license.",REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,TOO_GENERIC,Short work,Integrity-lock / relation certificate,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,"Registry subject and canonical body subject identify the same work; listed conflicts concern metadata, role, lifecycle, title, license, or date presentation.",055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Expose complete title, role-qualified creators, lifecycle/version standing, license, date roles, and the audit capsule in OAI.",CONFLICT,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,Material registry/body conflict must be corrected or explicitly declared before unqualified harvest.,UNDETERMINED,GENERATED,AUDIT_INFERENCE,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: AUDIT_INFERENCE"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""GENERATED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
629,AXN:01E2,σ_FC — THE CAESURA PROTOCOL A Sovereignty Audit and Non-Collapse Transfer Specification,σ_FC — THE CAESURA PROTOCOL: A Sovereignty Audit and Non-Collapse Transfer Specification,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,"Body data/texts/AXN-01E2-text.md declares Status: GENERATED and License: Sovereign Provenance Protocol. Catalog exposes Specification, CC-BY-4.0, and no generated standing.",Expose GENERATED lifecycle and the body-declared custom license/protocol; do not silently normalize it to CC-BY-4.0. Preserve companion/implementation relations.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,ACCURATE_OR_COMPATIBLE,Specification,Transfer-protocol specification,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Registry and body were compared at the frozen commit; the evidence field states any conflict or probable-match basis.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project complete title, creator roles, lifecycle, version, license, type, and audit capsule.",CONFLICT,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,Material conflict must be declared or repaired before unqualified harvest.,UNDETERMINED,GENERATED,AUDIT_INFERENCE,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: AUDIT_INFERENCE"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""GENERATED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
630,AXN:01E3,RENDER UNTO CAESAR: A Hermeneutic of Information Transfer The Gospel Passage as Protocol Specification,RENDER UNTO CAESAR: A Hermeneutic of Information Transfer — The Gospel Passage as Protocol Specification,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,P2,Body data/texts/AXN-01E3-text.md declares Status: GENERATED and License: CC BY-SA 4.0. Catalog exposes CC-BY-4.0 and no lifecycle standing.,Expose GENERATED lifecycle and reconcile the license. Type may retain specification but should also record hermeneutic/theoretical essay.,REGISTRY_BODY_PARITY_CHECKED_OAI_PENDING,R2,HYBRID_UNDERDESCRIBED,Specification,Hermeneutic essay / protocol specification,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_CONFLICT_OBSERVED,v1.0,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Registry and body were compared at the frozen commit; the evidence field states any conflict or probable-match basis.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project complete title, creator roles, lifecycle, version, license, type, and audit capsule.",CONFLICT,PRIOR_BATCH_ROW,[],HARVEST_WITH_WARNING,Material conflict must be declared or repaired before unqualified harvest.,UNDETERMINED,GENERATED,AUDIT_INFERENCE,UNDETERMINED,UNKNOWN,"[""legacy lifecycle basis: AUDIT_INFERENCE"", ""legacy lifecycle confidence: UNDETERMINED""]",{},[],"{""cumulative_merge_version"": ""0.9"", ""historical_batch_action"": ""PRIOR_BATCH_ROW"", ""lifecycle_note_preserved"": ""GENERATED"", ""lifecycle_state_legacy"": ""UNDETERMINED"", ""review_status_preserved"": ""FRONTMATTER_AND_IDENTITY_READ"", ""source_ledger"": ""alexanarch_audit_ledger_v1.0.json""}"
